block,count_main_sequence,first_trial_timestamp,fname,response_catch_response,response_time_catch_response,subject_nr,time_stimulus,time_to_pad
F,9,4319158,vowelstep3.wav,None,1000,10,4403174,906
F,9,4319158,sinestep7.wav,None,1000,10,4405174,325
F,9,4319158,vowelstep1.wav,None,1000,10,4407175,304
F,9,4319158,sinestep1.wav,None,1000,10,4409175,315
F,9,4319158,vowelstep1_catch.wav,1,179,10,4411175,314
F,9,4319158,vowelstep5.wav,None,1000,10,4413175,1134
F,9,4319158,sinestep7.wav,None,1000,10,4415175,324
F,9,4319158,vowelstep7.wav,None,1000,10,4417175,325
F,9,4319158,vowelstep3.wav,None,1000,10,4419175,325
F,9,4319158,sinestep3.wav,None,1000,10,4421175,334
F,9,4319158,silence.wav,None,1000,10,4423175,314
F,9,4319158,sinestep1.wav,None,1000,10,4425175,314
F,9,4319158,sinestep1.wav,None,1000,10,4427175,313
F,9,4319158,silence.wav,None,1000,10,4429175,324
F,9,4319158,sinestep7.wav,None,1000,10,4431175,323
F,9,4319158,vowelstep3.wav,None,1000,10,4433175,324
F,9,4319158,sinestep3.wav,None,1000,10,4435175,303
F,9,4319158,vowelstep3.wav,None,1000,10,4437175,313
F,9,4319158,vowelstep7.wav,None,1000,10,4439175,313
F,9,4319158,vowelstep7.wav,None,1000,10,4441176,323
F,9,4319158,vowelstep5.wav,None,1000,10,4443176,323
F,9,4319158,sinestep1.wav,None,1000,10,4445176,318
F,9,4319158,silence.wav,None,1000,10,4447175,322
F,9,4319158,sinestep1.wav,None,1000,10,4449175,329
F,9,4319158,sinestep3.wav,None,1000,10,4451175,328
F,9,4319158,sinestep1_catch.wav,1,263,10,4453175,328
F,9,4319158,sinestep3.wav,None,1000,10,4455175,1045
F,9,4319158,sinestep3.wav,None,1000,10,4457175,323
F,9,4319158,silence.wav,None,1000,10,4459176,322
F,9,4319158,silence.wav,None,1000,10,4461176,321
F,9,4319158,sinestep7.wav,None,1000,10,4463176,331
F,9,4319158,sinestep5.wav,None,1000,10,4465176,311
F,9,4319158,vowelstep1.wav,None,1000,10,4467176,331
F,9,4319158,sinestep7.wav,None,1000,10,4469176,322
F,9,4319158,silence.wav,None,1000,10,4471175,321
F,9,4319158,sinestep3_catch.wav,1,248,10,4473175,321
F,9,4319158,vowelstep5.wav,None,1000,10,4475175,1072
F,9,4319158,sinestep3.wav,None,1000,10,4477176,330
F,9,4319158,vowelstep5.wav,None,1000,10,4479176,331
F,9,4319158,sinestep3.wav,None,1000,10,4481176,330
F,9,4319158,vowelstep3.wav,None,1000,10,4483176,340
F,9,4319158,vowelstep1.wav,None,1000,10,4485176,320
F,9,4319158,sinestep5.wav,None,1000,10,4487176,321
F,9,4319158,vowelstep5.wav,None,1000,10,4489176,271
F,9,4319158,vowelstep1.wav,None,1000,10,4491176,330
F,9,4319158,vowelstep1.wav,None,1000,10,4493177,330
F,9,4319158,sinestep7.wav,None,1000,10,4495176,329
F,9,4319158,vowelstep1.wav,None,1000,10,4497176,339
F,9,4319158,sinestep5.wav,None,1000,10,4499176,309
F,9,4319158,vowelstep7.wav,None,1000,10,4501176,319
F,9,4319158,sinestep1.wav,None,1000,10,4503176,319
F,9,4319158,vowelstep7.wav,None,1000,10,4505176,326
F,9,4319158,sinestep5.wav,None,1000,10,4507176,329
F,9,4319158,vowelstep5.wav,None,1000,10,4509176,329
F,9,4319158,silence.wav,None,1000,10,4511177,335
F,9,4319158,sinestep7.wav,None,1000,10,4513177,339
F,9,4319158,vowelstep5.wav,None,1000,10,4515177,314
F,9,4319158,vowelstep7.wav,None,1000,10,4517177,314
F,9,4319158,silence.wav,None,1000,10,4519177,313
F,9,4319158,vowelstep1.wav,None,1000,10,4521176,329
F,9,4319158,vowelstep7.wav,None,1000,10,4523176,327
F,9,4319158,vowelstep7.wav,None,1000,10,4525176,339
F,9,4319158,vowelstep3.wav,None,1000,10,4527176,308
F,9,4319158,vowelstep3.wav,None,1000,10,4529177,318
F,9,4319158,silence.wav,None,1000,10,4531177,316
F,9,4319158,sinestep7.wav,None,1000,10,4533177,327
F,9,4319158,sinestep1.wav,None,1000,10,4535177,327
F,9,4319158,silence.wav,None,1000,10,4537177,328
F,9,4319158,vowelstep1.wav,None,1000,10,4539177,328
F,9,4319158,sinestep5_catch.wav,1,278,10,4541177,337
F,9,4319158,sinestep1.wav,None,1000,10,4543177,1038
F,9,4319158,silence.wav,None,1000,10,4545176,317
F,9,4319158,sinestep7.wav,None,1000,10,4547177,326
F,9,4319158,sinestep7.wav,None,1000,10,4549177,326
F,9,4319158,silence.wav,None,1000,10,4551177,327
F,9,4319158,vowelstep5.wav,None,1000,10,4553160,334
F,9,4319158,sinestep7.wav,None,1000,10,4555177,319
F,9,4319158,sinestep5.wav,None,1000,10,4557177,317
F,9,4319158,sinestep5.wav,None,1000,10,4559177,314
F,9,4319158,silence.wav,None,1000,10,4561177,316
F,9,4319158,vowelstep3.wav,None,1000,10,4563178,325
F,9,4319158,vowelstep3.wav,None,1000,10,4565178,325
F,9,4319158,silence.wav,None,1000,10,4567178,325
F,9,4319158,sinestep1.wav,None,1000,10,4569161,301
F,9,4319158,sinestep1.wav,None,1000,10,4571161,336
F,9,4319158,vowelstep5.wav,None,1000,10,4573177,335
F,9,4319158,silence.wav,None,1000,10,4575177,314
F,9,4319158,sinestep5.wav,None,1000,10,4577177,325
F,9,4319158,sinestep5.wav,None,1000,10,4579177,321
F,9,4319158,sinestep5.wav,None,1000,10,4581178,320
F,9,4319158,sinestep7.wav,None,1000,10,4583178,329
F,9,4319158,sinestep7_catch.wav,1,198,10,4585161,315
F,9,4319158,sinestep7_catch.wav,1,76,10,4587161,1134
F,9,4319158,sinestep1.wav,None,1000,10,4589161,1267
F,9,4319158,vowelstep7.wav,None,1000,10,4591178,343
F,9,4319158,sinestep3.wav,None,1000,10,4593177,324
F,9,4319158,sinestep3.wav,None,1000,10,4595177,324
F,9,4319158,silence.wav,None,1000,10,4597177,304
F,9,4319158,sinestep5_catch.wav,1,275,10,4599178,314
F,9,4319158,sinestep5.wav,None,1000,10,4601161,1037
F,9,4319158,silence.wav,None,1000,10,4603161,343
F,9,4319158,vowelstep5.wav,None,1000,10,4605161,343
F,9,4319158,silence.wav,None,1000,10,4607161,343
F,9,4319158,sinestep1.wav,None,1000,10,4609178,323
F,9,4319158,sinestep3.wav,None,1000,10,4611178,332
F,9,4319158,vowelstep3.wav,None,1000,10,4613178,314
F,9,4319158,silence.wav,None,1000,10,4615178,312
F,9,4319158,sinestep5.wav,None,1000,10,4617162,312
F,9,4319158,vowelstep5.wav,None,1000,10,4619162,342
F,9,4319158,vowelstep5.wav,None,1000,10,4621162,341
F,9,4319158,vowelstep1.wav,None,1000,10,4623162,341
F,9,4319158,sinestep3.wav,None,1000,10,4625161,331
F,9,4319158,silence.wav,None,1000,10,4627161,331
F,9,4319158,sinestep3_catch.wav,1,224,10,4629178,332
F,9,4319158,vowelstep1.wav,None,1000,10,4631178,1087
F,9,4319158,vowelstep7.wav,None,1000,10,4633162,320
F,9,4319158,vowelstep7.wav,None,1000,10,4635162,341
F,9,4319158,vowelstep1.wav,None,1000,10,4637162,351
